NU_INSCRICAO,NU_ANO,TP_FAIXA_ETARIA,TP_SEXO,TP_ESTADO_CIVIL,TP_COR_RACA,TP_NACIONALIDADE,TP_ST_CONCLUSAO,TP_ANO_CONCLUIU,TP_ESCOLA,TP_ENSINO,IN_TREINEIRO,CO_MUNICIPIO_ESC,NO_MUNICIPIO_ESC,CO_UF_ESC,SG_UF_ESC,TP_DEPENDENCIA_ADM_ESC,TP_LOCALIZACAO_ESC,TP_SIT_FUNC_ESC,CO_MUNICIPIO_PROVA,NO_MUNICIPIO_PROVA,CO_UF_PROVA,SG_UF_PROVA,TP_PRESENCA_CN,TP_PRESENCA_CH,TP_PRESENCA_LC,TP_PRESENCA_MT,CO_PROVA_CN,CO_PROVA_CH,CO_PROVA_LC,CO_PROVA_MT,NU_NOTA_CN,NU_NOTA_CH,NU_NOTA_LC,NU_NOTA_MT,TX_RESPOSTAS_CN,TX_RESPOSTAS_CH,TX_RESPOSTAS_LC,TX_RESPOSTAS_MT,TP_LINGUA,TX_GABARITO_CN,TX_GABARITO_CH,TX_GABARITO_LC,TX_GABARITO_MT,TP_STATUS_REDACAO,NU_NOTA_COMP1,NU_NOTA_COMP2,NU_NOTA_COMP3,NU_NOTA_COMP4,NU_NOTA_COMP5,NU_NOTA_REDACAO,Q001,Q002,Q003,Q004,Q005,Q006,Q007,Q008,Q009,Q010,Q011,Q012,Q013,Q014,Q015,Q016,Q017,Q018,Q019,Q020,Q021,Q022,Q023,Q024,Q025
"2,10055E+11",2022,4,F,1,1,1,2,0,2,1.0,0,4201406.0,Araranguá,42.0,SC,1.0,1.0,1.0,4201406,Araranguá,42,SC,1,1,1,1,1086.0,1055.0,1065.0,1076.0,623.8,623.7,573.0,644.3,EDDDBEBEAEACDADBEABBCECBABEEADAABDBBACCEDADBE,AEABCEDEEDAAEBEECBABACDEAADBCBCABCCDDBCDCBBEA,DDDDEECAACACBCBCBDCDBAEECCBADADAEDEBACEABEECE,ABACDCABEBACBCECCADEDBCECDACBEABCCDCDEAEDDADB,0,EACDDEBEACCCDABCEECBBCCAEBEDABEADBADDCBDDAAEB,DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA,DCBDEEDCAAEAAACABBDBEBACCBEEECCBBDCAAADCCABEDBDECE,DBAAACEBEDAECCBECDEECBDCABECBEABDDCCDBDXCBAAC,1.0,160.0,180.0,180.0,200.0,160.0,880.0,F,F,D,D,4,O,B,D,D,C,A,B,B,B,B,B,A,B,C,B,B,E,A,E,B
"2,10055E+11",2022,2,F,1,1,1,2,0,3,1.0,0,4205407.0,Florianópolis,42.0,SC,4.0,1.0,1.0,4205407,Florianópolis,42,SC,1,1,1,1,1086.0,1055.0,1065.0,1076.0,466.6,502.4,565.8,606.3,CBAADBBDBDCCBABBADACCDCCABBACEABBCEBECCAEEDBE,ACABCDDCADAAEAABBEBBECEDADBAAEDDAECBBDECEBCCE,DCBDEEAEADEBDDAABCCCBACACABBEDCEAECCADADAADCE,ABBCBCBEEDACBABDDACDBADECAACBCABDCBDCEBBDACAE,0,EACDDEBEACCCDABCEECBBCCAEBEDABEADBADDCBDDAAEB,DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA,DCBDEEDCAAEAAACABBDBEBACCBEEECCBBDCAAADCCABEDBDECE,DBAAACEBEDAECCBECDEECBDCABECBEABDDCCDBDXCBAAC,1.0,120.0,160.0,120.0,160.0,200.0,760.0,G,G,E,E,4,O,D,C,D,B,A,B,B,B,B,B,B,B,E,B,B,E,A,E,B
"2,10056E+11",2022,2,F,1,3,1,2,0,2,1.0,0,4205407.0,Florianópolis,42.0,SC,2.0,1.0,1.0,4205407,Florianópolis,42,SC,1,1,1,1,1085.0,1057.0,1068.0,1075.0,444.0,490.0,521.3,635.2,EBDABEADCBEBDAAECBDEEBBDCBCCAACEABBCEBAEAEDBD,BABDECABDACCCDEDDAEDCCCADBC.ABDCBBEBABDCAEAAE,AACAECCCDACBECEBCEBADECABAECEACEACAADCEDDAEEC,EBCCCACDCCEDACBCCDCBDEDCABACDCCBCDEACDBECACBB,1,ADBADABEABCEEEACCBDDADDCBBCCAEBAEBEBEACCCDDDE,CBECABBCDEACDCEDAAADBCDDAECBABAECBEBAEEDADEAB,BDECDAADCECCCDCCEBACBBAAAEECABABEECEBEEDCADBDBDBAA,ECDABEBDCEECDBDCCCCBCXCBAACDBAAACEBABDDEDAEBE,1.0,120.0,120.0,120.0,100.0,80.0,540.0,E,E,C,B,4,D,A,B,C,B,A,B,B,B,A,A,A,B,B,A,A,C,B,A,B
"2,10057E+11",2022,3,F,1,1,1,2,0,3,1.0,0,4202404.0,Blumenau,42.0,SC,4.0,1.0,1.0,4202404,Blumenau,42,SC,0,0,0,0,,,,,,,,,,,,,0,,,,,,,,,,,,F,G,D,D,3,I,A,C,C,C,A,B,B,B,B,B,A,B,C,A,B,E,A,D,B
"2,10057E+11",2022,3,F,1,1,1,2,0,2,1.0,0,4205407.0,Florianópolis,42.0,SC,2.0,1.0,1.0,4205407,Florianópolis,42,SC,0,1,1,0,,1055.0,1065.0,,,483.3,419.5,,,CCACCBDEADBEBCBEADABECDCABEBCDBBCBDCABCAACCBD,ECEACBCCAEEACCBBBDEDABCCECBEADEABCECEDADCDDAA,,1,,DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA,DCBDEEDCAAEAAACABBDBEBACCBEEECCBBDCAAADCCABEDBDECE,,4.0,0.0,0.0,0.0,0.0,0.0,0.0,D,D,B,B,3,C,A,B,C,B,B,B,B,B,B,B,A,B,E,A,B,D,B,B,B
"2,10056E+11",2022,4,F,1,1,1,2,0,2,1.0,0,4209409.0,Laguna,42.0,SC,2.0,1.0,1.0,4209409,Laguna,42,SC,0,0,0,0,,,,,,,,,,,,,0,,,,,,,,,,,,G,E,E,B,3,B,A,B,D,B,A,B,A,B,A,B,A,B,B,A,A,C,A,B,B
"2,10057E+11",2022,2,F,1,1,1,2,0,2,1.0,0,4219507.0,Xanxerê,42.0,SC,2.0,1.0,1.0,4219507,Xanxerê,42,SC,1,1,1,1,1088.0,1058.0,1067.0,1077.0,388.9,491.5,480.8,508.3,AAEAECCEAECBCACECADEEBDCDADADCDBCDACABAADBBAC,BEDAAACCDECEAEEBCCACADECDAADEEDDAEAEDEEABCDDE,BBBBEBCECDADBADBABDCEEBADABBBCEEBACACAACDEBCD,AECEBAECDEBBBAABDAADABEDDDBAAABEBBCDCEDDBAACD,1,DDCBBCCDDAADBAABEDABCEEAEBAEBECBDDEBEACCEACCD,CEDAAADBAECBCDDADEABCBECAEEDAEBABBCDECBABEACD,CDBEDACDEACAABDBDBDDCABEEECEABECABEEAAACBBEBADCCCC,CCCCBXCBABECBEABDDDBDECDBDCAACEECCEBDBAAAEDAE,1.0,120.0,120.0,120.0,120.0,80.0,560.0,C,C,C,D,3,E,A,B,D,B,B,B,B,B,B,B,A,B,B,B,B,D,A,B,B
"2,10055E+11",2022,2,F,1,1,1,2,0,2,1.0,0,4208906.0,Jaraguá do Sul,42.0,SC,2.0,1.0,1.0,4206504,Guaramirim,42,SC,1,1,1,1,1085.0,1057.0,1068.0,1075.0,466.9,466.7,503.0,342.9,ABCCBEACCCBBBDAEEBEDAAEDECECCDEECCBABACAAAACC,DECDDEECAEADEDEACAAAAADACCDEABABBCAEBEBAAEEAC,ADBCEECBDBCCDECECCEACEBCBACDECEDABDAEDBCCCEAB,CAEBEADCBDBDEAECACADDEDABCBEBAECBCACDACCABECD,0,ADBADABEABCEEEACCBDDADDCBBCCAEBAEBEBEACCCDDDE,CBECABBCDEACDCEDAAADBCDDAECBABAECBEBAEEDADEAB,BDECDAADCECCCDCCEBACBBAAAEECABABEECEBEEDCADBDBDBAA,ECDABEBDCEECDBDCCCCBCXCBAACDBAAACEBABDDEDAEBE,4.0,0.0,0.0,0.0,0.0,0.0,0.0,E,B,D,C,3,E,A,B,C,B,A,B,A,B,A,B,A,B,B,A,A,D,A,A,B
"2,10055E+11",2022,2,F,1,1,1,2,0,2,1.0,0,4216602.0,São José,42.0,SC,4.0,1.0,1.0,4216602,São José,42,SC,1,1,1,1,1088.0,1058.0,1067.0,1077.0,519.7,547.4,533.3,559.4,CDCBBACBDAABCBDDCBABDEDBABDAEEAECDCDACACBBBDC,ABDDACDECEBBEDCBCCABDB.CEDDDEDDADECAEDABBAACC,CDBADCEBCDBDBDCEAEAAEEBDAAAACBDCEACBBCAEDBCCB,DBCACEDCDCBCCBAADAABCDBDCDBDCCBADCABDBCEDDCED,0,DDCBBCCDDAADBAABEDABCEEAEBAEBECBDDEBEACCEACCD,CEDAAADBAECBCDDADEABCBECAEEDAEBABBCDECBABEACD,CDBEDACDEACAABDBDBDDCABEEECEABECABEEAAACBBEBADCCCC,CCCCBXCBABECBEABDDDBDECDBDCAACEECCEBDBAAAEDAE,1.0,160.0,200.0,160.0,200.0,200.0,920.0,E,H,D,F,2,E,A,B,C,B,B,B,B,B,A,B,A,B,C,A,A,C,A,B,B
"2,10055E+11",2022,3,F,1,3,1,2,0,2,1.0,0,4202107.0,Barra Velha,42.0,SC,2.0,1.0,1.0,4208203,Itajaí,42,SC,1,1,1,1,1085.0,1057.0,1068.0,1075.0,458.2,572.3,566.0,596.0,ACCBEDCCAACABBEBDADEEDCEBACEAEABCDBCADBDCCCBD,CADCEEECDCAADCBDAADBCAEDEEDBCBEEAAEBACEDACEAC,BDEDDCCBDECABCEBBEAABEDCCACABAEAAEDAADBEBDDCA,CBDADECBBEDCAEACECADDCDCACEACCCECDBCDDBECECBE,0,ADBADABEABCEEEACCBDDADDCBBCCAEBAEBEBEACCCDDDE,CBECABBCDEACDCEDAAADBCDDAECBABAECBEBAEEDADEAB,BDECDAADCECCCDCCEBACBBAAAEECABABEECEBEEDCADBDBDBAA,ECDABEBDCEECDBDCCCCBCXCBAACDBAAACEBABDDEDAEBE,1.0,120.0,200.0,120.0,140.0,200.0,780.0,E,E,C,B,4,D,A,B,C,B,B,B,A,B,A,B,A,A,B,A,A,D,A,A,B
"2,10055E+11",2022,2,M,1,1,1,2,0,2,1.0,0,4203006.0,Caçador,42.0,SC,2.0,1.0,1.0,4203006,Caçador,42,SC,0,0,0,0,,,,,,,,,,,,,1,,,,,,,,,,,,D,E,C,F,7,F,A,C,C,B,B,C,B,B,B,B,A,B,E,B,B,E,A,C,B
"2,10055E+11",2022,3,F,1,1,1,2,0,2,1.0,0,4206207.0,Gravatal,42.0,SC,2.0,1.0,1.0,4218707,Tubarão,42,SC,1,1,1,1,1085.0,1057.0,1068.0,1075.0,403.9,529.9,525.6,494.4,EACAABEBCCEBDBBEADDEBCBCBAEADBCACBCBABBDACACD,DADEDBDCDAACAAEDDBEEEBDDAEBAEBBEBABDAEDCECCAB,CDDCBCCEDDDADEBAACDABEDCBACDECEBACEEADBDDBBAA,CBEADBCDBDCBCACCDACABADBACECBDCCBCDABABBEACBB,0,ADBADABEABCEEEACCBDDADDCBBCCAEBAEBEBEACCCDDDE,CBECABBCDEACDCEDAAADBCDDAECBABAECBEBAEEDADEAB,BDECDAADCECCCDCCEBACBBAAAEECABABEECEBEEDCADBDBDBAA,ECDABEBDCEECDBDCCCCBCXCBAACDBAAACEBABDDEDAEBE,1.0,80.0,120.0,100.0,120.0,80.0,500.0,E,E,C,B,3,D,A,B,C,B,A,B,B,B,A,B,A,B,B,A,A,D,A,A,B
"2,10055E+11",2022,2,F,1,1,1,2,0,2,1.0,0,4216701.0,São José do Cedro,42.0,SC,2.0,1.0,1.0,4217204,São Miguel do Oeste,42,SC,1,1,1,1,1088.0,1058.0,1067.0,1077.0,476.4,558.8,529.0,512.3,BDDBBBADEAAEBBEDCBCBCABCBCECDCEACDEBEDAADEEAC,AEAAAEBDDECADEDCCCABECACABDDBBBAAACDEAEABBCCD,EDDBDCCEBDEDBEAACAABBDEADAEABECCEACCBCEBDACCC,BBABCEDCEDBBBADEBADECEABECCEABEABBAEBCBAAEEAC,0,DDCBBCCDDAADBAABEDABCEEAEBAEBECBDDEBEACCEACCD,CEDAAADBAECBCDDADEABCBECAEEDAEBABBCDECBABEACD,CDBEDACDEACAABDBDBDDCABEEECEABECABEEAAACBBEBADCCCC,CCCCBXCBABECBEABDDDBDECDBDCAACEECCEBDBAAAEDAE,1.0,120.0,140.0,120.0,120.0,140.0,640.0,E,E,C,B,3,H,A,C,D,C,A,B,C,B,B,B,A,A,C,A,A,D,A,B,B
"2,10056E+11",2022,2,F,1,1,1,2,0,2,1.0,0,4202008.0,Balneário Camboriú,42.0,SC,4.0,1.0,1.0,4202008,Balneário Camboriú,42,SC,1,1,1,1,1085.0,1057.0,1068.0,1075.0,488.5,566.9,567.0,648.8,CBDCDBEABBDECDAECACEDCDABDCCBAEAADBBCDCEDAACE,DBECDDBCACACACEDAAAEDDBEDECAABDDCEADACDDEBAAB,AAAEECCDDCBCBBCBBCBAEEAEBAEAECDBABBBBEBDBDEAD,AEABCACBCEBCBDCBDCCBADECBBCBBAAECDABCDCEBACBB,1,ADBADABEABCEEEACCBDDADDCBBCCAEBAEBEBEACCCDDDE,CBECABBCDEACDCEDAAADBCDDAECBABAECBEBAEEDADEAB,BDECDAADCECCCDCCEBACBBAAAEECABABEECEBEEDCADBDBDBAA,ECDABEBDCEECDBDCCCCBCXCBAACDBAAACEBABDDEDAEBE,1.0,120.0,120.0,120.0,120.0,160.0,640.0,B,F,D,D,4,E,A,D,D,B,B,B,B,B,B,B,A,B,B,A,A,D,A,A,B
"2,10055E+11",2022,3,F,1,3,1,2,0,2,1.0,0,4211009.0,Mondaí,42.0,SC,2.0,1.0,1.0,4212106,Palmitos,42,SC,1,1,1,1,1088.0,1058.0,1067.0,1077.0,429.7,483.0,448.4,385.7,CCCCACEBCDDCCEDDEBABDEEAEDECBBCEADADACDDDEBCB,ABDEBEEBEEBBCABDDCACBBCEDCBDDDEBDDDDBCAEBDBCA,CDBECCCBADADABBEABAEADAAEEEAECAAACAABEEEAABCB,CCCADCCEBDECDEDDABECBCDDDCADBCCDDECCCADBCDEDC,0,DDCBBCCDDAADBAABEDABCEEAEBAEBECBDDEBEACCEACCD,CEDAAADBAECBCDDADEABCBECAEEDAEBABBCDECBABEACD,CDBEDACDEACAABDBDBDDCABEEECEABECABEEAAACBBEBADCCCC,CCCCBXCBABECBEABDDDBDECDBDCAACEECCEBDBAAAEDAE,1.0,100.0,140.0,120.0,120.0,80.0,560.0,A,E,F,B,3,C,A,B,C,C,A,B,C,B,B,A,A,B,B,A,A,B,A,A,B
"2,10055E+11",2022,2,M,1,1,1,2,0,3,1.0,0,4205407.0,Florianópolis,42.0,SC,4.0,1.0,1.0,4205407,Florianópolis,42,SC,1,1,1,1,1088.0,1058.0,1067.0,1077.0,578.9,609.4,579.8,669.2,CACACBCEDEAECAEDBCBCABDCABACBECCDAABABACEADCC,CEDAAADBDDCABDDDAAABCBCCECDCEEDAEBBDEBBEBAACD,CDBEDCEABDEDBDAAABABCCBAEACDEECAEADDBCBDDBCCC,CBDCADEECEACBEABDBCBEDBAEDECDCEEAEEBAADCBECDB,0,DDCBBCCDDAADBAABEDABCEEAEBAEBECBDDEBEACCEACCD,CEDAAADBAECBCDDADEABCBECAEEDAEBABBCDECBABEACD,CDBEDACDEACAABDBDBDDCABEEECEABECABEEAAACBBEBADCCCC,CCCCBXCBABECBEABDDDBDECDBDCAACEECCEBDBAAAEDAE,1.0,160.0,200.0,140.0,160.0,160.0,820.0,E,E,B,B,2,E,A,C,C,A,A,B,A,B,A,B,A,A,D,A,A,C,A,A,B
"2,10056E+11",2022,3,F,1,1,1,2,0,2,1.0,0,4204202.0,Chapecó,42.0,SC,2.0,1.0,1.0,4204202,Chapecó,42,SC,1,1,1,1,1088.0,1058.0,1067.0,1077.0,540.2,547.3,535.7,517.2,BDEBBCEDDBEBCADBABACBBECECBABBCDADECBDACEADAC,AECDAABCEDBECDDACCABBBDCDCDDAEDABDDDEABAABDBA,ACCEADEDDDBDBDBCADEEBCEECADCBEECEADDBBDECACCE,EECBBABECCECBEEDABAABDCCCAACABCBEDBECCAABEDAC,1,DDCBBCCDDAADBAABEDABCEEAEBAEBECBDDEBEACCEACCD,CEDAAADBAECBCDDADEABCBECAEEDAEBABBCDECBABEACD,CDBEDACDEACAABDBDBDDCABEEECEABECABEEAAACBBEBADCCCC,CCCCBXCBABECBEABDDDBDECDBDCAACEECCEBDBAAAEDAE,1.0,120.0,120.0,120.0,120.0,120.0,600.0,D,B,F,B,3,B,A,B,D,B,A,B,B,B,A,B,A,B,C,A,B,D,A,A,B
"2,10057E+11",2022,2,F,1,1,1,2,0,2,1.0,0,4209102.0,Joinville,42.0,SC,2.0,1.0,1.0,4209102,Joinville,42,SC,1,1,1,1,1086.0,1055.0,1065.0,1076.0,516.0,569.8,592.9,481.6,ADAADCCBCBDCCADBAADBCCCACDBAAAAEECDCDBDEDADBC,DEABEADAEBADDBCEBBABDEDBBABAEEDACDCCCBCBEEDCA,DCBDAEABACABBDBABBCCDDACCCBCCAAEADECABCDDDCCC,BEECBCDEBDEBBCED*ECABEDEEDABBECBDDBAEDEBADCBD,0,EACDDEBEACCCDABCEECBBCCAEBEDABEADBADDCBDDAAEB,DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA,DCBDEEDCAAEAAACABBDBEBACCBEEECCBBDCAAADCCABEDBDECE,DBAAACEBEDAECCBECDEECBDCABECBEABDDCCDBDXCBAAC,1.0,120.0,120.0,120.0,120.0,120.0,600.0,H,B,C,C,3,B,A,C,D,B,A,B,B,B,A,B,A,B,C,A,A,D,B,B,B
"2,10058E+11",2022,3,F,1,1,1,2,0,2,1.0,0,4204301.0,Concórdia,42.0,SC,2.0,1.0,1.0,4204301,Concórdia,42,SC,0,1,1,0,,1055.0,1065.0,,,549.5,577.4,,,AEACCDABDBBEEEBECBDBDDDCBAACAEBABDCDEACABBDCE,DCBBECCEAEACBDBEBACCEAEECDCACDEAADBCADADBDACE,,0,,DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA,DCBDEEDCAAEAAACABBDBEBACCBEEECCBBDCAAADCCABEDBDECE,,1.0,140.0,120.0,140.0,160.0,180.0,740.0,C,C,C,B,2,C,A,B,C,A,A,B,B,B,A,B,A,A,B,A,A,C,A,A,B
"2,10056E+11",2022,11,F,1,1,1,2,0,2,,0,4203204.0,Camboriú,42.0,SC,1.0,1.0,1.0,4202008,Balneário Camboriú,42,SC,0,0,0,0,,,,,,,,,,,,,1,,,,,,,,,,,,B,B,A,B,2,C,A,B,C,A,A,B,A,B,A,B,E,B,C,A,A,C,A,B,B
"2,10058E+11",2022,3,F,1,1,1,2,0,2,1.0,0,4209300.0,Lages,42.0,SC,2.0,1.0,1.0,4209300,Lages,42,SC,1,1,1,1,1088.0,1058.0,1067.0,1077.0,410.4,528.8,450.2,424.8,CADDACCBADEBCDBDCADCBDCDCBEBDBDCECBCCBAECDCCE,BBDAAEEBCECADCDBDAACABBCCADAAEEAABCADABADDCEC,DCBDACABCEDCBADAEBBADCECDABABDECBACAEAEDBDDBD,CADADACDABCBCDECACEBBDBCCAEBDDCBCCDEABCDDECBD,0,DDCBBCCDDAADBAABEDABCEEAEBAEBECBDDEBEACCEACCD,CEDAAADBAECBCDDADEABCBECAEEDAEBABBCDECBABEACD,CDBEDACDEACAABDBDBDDCABEEECEABECABEEAAACBBEBADCCCC,CCCCBXCBABECBEABDDDBDECDBDCAACEECCEBDBAAAEDAE,1.0,120.0,40.0,40.0,120.0,40.0,360.0,C,D,C,B,2,C,A,B,C,A,A,B,B,B,A,B,A,A,B,A,A,C,A,B,B
"2,10058E+11",2022,4,M,1,1,1,2,0,2,1.0,0,4208906.0,Jaraguá do Sul,42.0,SC,1.0,1.0,1.0,4208906,Jaraguá do Sul,42,SC,1,1,1,1,1085.0,1057.0,1068.0,1075.0,703.9,642.7,584.5,591.1,ADBADABEDECCEEACCBDDABDBDECCBEBAEBABADCCCDEAA,EBECEBBEDCACDCBCAAADBCDEBECCDBDECBEBACEDBBAAB,BDEDDBAADDCCBECBBDBACEEDBAEEEEADEEDCAEBDBDBAA,CBBBEBDBDDCADCCEDDCAADBAAADDBBAACEDAADCEDBBCD,0,ADBADABEABCEEEACCBDDADDCBBCCAEBAEBEBEACCCDDDE,CBECABBCDEACDCEDAAADBCDDAECBABAECBEBAEEDADEAB,BDECDAADCECCCDCCEBACBBAAAEECABABEECEBEEDCADBDBDBAA,ECDABEBDCEECDBDCCCCBCXCBAACDBAAACEBABDDEDAEBE,1.0,180.0,200.0,140.0,140.0,160.0,820.0,E,D,B,B,3,E,A,C,D,B,B,B,C,B,B,B,A,A,C,A,A,D,B,B,B
"2,10055E+11",2022,2,F,1,1,1,2,0,2,1.0,0,4217204.0,São Miguel do Oeste,42.0,SC,4.0,1.0,1.0,4217204,São Miguel do Oeste,42,SC,1,1,1,1,1085.0,1057.0,1068.0,1075.0,477.0,578.2,577.3,650.0,EECBBEDCCACDEDDBDECCAADCBACABBEBCDBCADCCCEDBD,DACCAEBCDBACEDEDAABDCABDAEBECDDDBBDCBEDDAAEAB,BDECDCEDDBCCAECBBBAAEECABADDCDEEECDECECABABEC,DBAACDAEDECADBBDACCDDADCABCBADAECEEADDBECDABE,0,ADBADABEABCEEEACCBDDADDCBBCCAEBAEBEBEACCCDDDE,CBECABBCDEACDCEDAAADBCDDAECBABAECBEBAEEDADEAB,BDECDAADCECCCDCCEBACBBAAAEECABABEECEBEEDCADBDBDBAA,ECDABEBDCEECDBDCCCCBCXCBAACDBAAACEBABDDEDAEBE,1.0,140.0,120.0,140.0,160.0,120.0,680.0,E,E,D,D,3,G,B,C,D,B,A,C,B,B,A,B,A,B,C,A,A,D,B,B,B
"2,10057E+11",2022,3,F,1,2,1,2,0,2,1.0,0,4216602.0,São José,42.0,SC,4.0,1.0,1.0,4216602,São José,42,SC,1,1,1,1,1085.0,1057.0,1068.0,1075.0,505.7,578.1,584.3,593.4,AACBDEDAABDCBAABEDEBDDDEAEDDBCBAEBDCCEACCAABB,DBDCEEEEDBACCDEDAAEBCADBAECEABCDCBEEACDDACCAB,BDEDDCCEDCABBACBBABAEEAABCDABCEAAEAEBDCABDBEA,BAABEADABECCDEABDBCACDEDCEEEADEACADABDCEEACCB,0,ADBADABEABCEEEACCBDDADDCBBCCAEBAEBEBEACCCDDDE,CBECABBCDEACDCEDAAADBCDDAECBABAECBEBAEEDADEAB,BDECDAADCECCCDCCEBACBBAAAEECABABEECEBEEDCADBDBDBAA,ECDABEBDCEECDBDCCCCBCXCBAACDBAAACEBABDDEDAEBE,1.0,160.0,200.0,140.0,160.0,200.0,860.0,E,E,B,D,3,K,A,B,C,B,A,B,B,B,A,B,A,B,C,A,B,D,B,B,B
"2,10057E+11",2022,2,M,1,1,1,2,0,2,1.0,0,4203907.0,Capinzal,42.0,SC,2.0,1.0,1.0,4209003,Joaçaba,42,SC,1,1,1,1,1088.0,1058.0,1067.0,1077.0,509.3,535.9,482.3,504.6,CAEDBEEDDAACDBEBCBABCDADDCDAAEDCEBABEBCDDBCBC,BBCABECBEEBABDEBCCABABCCACEDADDBBDEDBCBEBCCCA,DBDEEACDEBEEBDDEBBEAAEBAEAAADEBBEACBBDADCABCE,BDCBCDDCBDDDBCCBECEDDCAACCEBECDABCDECCCBEECAD,0,DDCBBCCDDAADBAABEDABCEEAEBAEBECBDDEBEACCEACCD,CEDAAADBAECBCDDADEABCBECAEEDAEBABBCDECBABEACD,CDBEDACDEACAABDBDBDDCABEEECEABECABEEAAACBBEBADCCCC,CCCCBXCBABECBEABDDDBDECDBDCAACEECCEBDBAAAEDAE,1.0,120.0,120.0,120.0,120.0,120.0,600.0,E,E,C,C,4,H,A,C,D,B,B,B,B,B,A,B,A,B,B,B,A,E,A,C,B
"2,10056E+11",2022,3,F,1,1,1,2,0,2,1.0,0,4201406.0,Araranguá,42.0,SC,1.0,1.0,1.0,4201406,Araranguá,42,SC,1,1,1,1,1087.0,1056.0,1066.0,1078.0,520.9,579.5,557.0,634.1,ADBCDCADDEEABCBCDCDCAEDCECAECEADCAACDEDABCBCE,EBBABADEBEECBBABCDEBAAACBCEDABDDCACABBECAAEBB,EECDBDEBCAEAECCEADECEAEEADBEEBAABBADCEADBCEBD,BBEAACABCACBEABCAECDCDCBEABBCBDCACBCBCCDCEDBD,0,DDECDBEACCAEBEAEBBCCDDCBDDACBEACEABCEABEDADBA,ECBABCDDAAECBCBECAEBAEACDEEDABBCDDEABCEDAAADB,DECDBDCEAADDBCABEDCAAADCCECEEBABEEAAABDBCCCABEECBB,BEEDAEABDDCEBDBAAAAACXCBCCCBCCDBDEECBDCABEECD,1.0,140.0,120.0,140.0,120.0,80.0,600.0,G,E,D,C,3,G,A,B,C,B,A,B,B,B,A,A,A,A,C,A,B,C,A,C,B
"2,10058E+11",2022,2,F,1,1,1,2,0,2,1.0,0,4202875.0,Brunópolis,42.0,SC,2.0,1.0,1.0,4204806,Curitibanos,42,SC,1,1,1,1,1085.0,1057.0,1068.0,1075.0,535.9,601.5,566.0,642.1,AACBECBABCCEADBEDCEDABADCDEBDEAAADCBEEDBCCDDE,ABBCECBDDEACCABCAAEEBADDCEBAABDEBBAEBEADADEAB,AACCEBCCDACCBBCEAAAACEAABAEAECEEACADCEEDBDBEA,DAABCDEACEBBDEECCDBAAEBCDAECADCACEDABDDEBACBB,1,ADBADABEABCEEEACCBDDADDCBBCCAEBAEBEBEACCCDDDE,CBECABBCDEACDCEDAAADBCDDAECBABAECBEBAEEDADEAB,BDECDAADCECCCDCCEBACBBAAAEECABABEECEBEEDCADBDBDBAA,ECDABEBDCEECDBDCCCCBCXCBAACDBAAACEBABDDEDAEBE,1.0,160.0,200.0,160.0,180.0,200.0,900.0,E,G,A,A,4,C,A,B,C,B,A,B,B,A,A,A,A,A,B,A,A,C,A,B,B
"2,10055E+11",2022,3,F,1,3,1,2,0,2,1.0,0,4208708.0,Jacinto Machado,42.0,SC,2.0,1.0,1.0,4217709,Sombrio,42,SC,1,1,1,1,1085.0,1057.0,1068.0,1075.0,502.2,510.1,504.8,445.2,BEEACEEBBAEBCAAECDBDDDAEDBCCACBACCBCADAEAADDE,AADEAEECCCACBACDCAAECAEDAEAAABCDCCCDBDADABAAC,BDCABBCDDECACCCCDCDAEECABDCAEEAEAAAAADADCDCEC,ECDABDACABAEBEAAAABCEEBECEEADEBBDBEECDCECEBEE,0,ADBADABEABCEEEACCBDDADDCBBCCAEBAEBEBEACCCDDDE,CBECABBCDEACDCEDAAADBCDDAECBABAECBEBAEEDADEAB,BDECDAADCECCCDCCEBACBBAAAEECABABEECEBEEDCADBDBDBAA,ECDABEBDCEECDBDCCCCBCXCBAACDBAAACEBABDDEDAEBE,1.0,140.0,120.0,120.0,120.0,120.0,620.0,C,B,C,C,3,F,A,B,D,B,A,B,B,B,A,B,A,A,B,A,A,D,A,A,B
